ID,Tweet,Date,Via
358084958079819776,I need to provide a disclaimer stating that JavaScript is Oracle's,"14:44:41, 7-19, 2013",web
358025566361882625,anyone have any use for fullstackjs,"10:48:41, 7-19, 2013",Twitter for iPhone
357874151228325889,"node --stack-size=4096 pypy.js -c 'print ""\nI AM AN ABOMINATION\n""'","00:47:01, 7-19, 2013",web
357721162601598976,clojurescript go async channels controlling the iterative,"14:39:05, 7-18, 2013",web
357714383549382657,Well it's les simple that I though but it's still seems doable. I'll probably try to submit a PR,"14:12:09, 7-18, 2013",web
357595509143240705,happy birthday to @wilto. <3 u,"06:19:47, 7-18, 2013",web
357578388191444992,JavaScript is *so incredibly difficult*. It's astonishing,"05:11:45, 7-18, 2013",Twitter for iPhone
357568625806286848,the cool new JavaScript package manager you should all be adapting your code to,"04:32:58, 7-18, 2013",web
357501525733543938,"Beware, this cost me SO MUCH time & frustration today: Chrome, FF, Opera","00:06:20, 7-18, 2013",Twitter for iPhone
357361589155930113,npm. Now with less bugs and more speed!,"14:50:16, 7-17, 2013",web
357306159348195328,delegate writing JavaScript to robots,"11:10:01, 7-17, 2013",web
357283957504614403,JS Robot Overlords!,"09:41:48, 7-17, 2013",web
357260212970848256,FORCE PUSH. :'(,"08:07:27, 7-17, 2013",web
357249501733470209,new experience: I typed Array.prototype,"07:24:53, 7-17, 2013",web
357229601749078016,Q.js helps you build modern web apps,"06:05:48, 7-17, 2013",web
357206783439286275,emails from high-horse developers,"04:35:08, 7-17, 2013",web
357179275071340544,"Firefox 1.0, which showed that the browser wasn't dead, and the Web could continue","02:45:49, 7-17, 2013",web
357150225837731841,There's no single point of using AMD if you bundle it.,"00:50:24, 7-17, 2013",web
356935741680525313,"not paid enough to support your browser, go get another one","10:38:07, 7-16, 2013",web
356868205081411584,Functional Style Is Slow,"06:09:45, 7-16, 2013",web
356840829119242241,no need ES6 :P,"04:20:58, 7-16, 2013",web
356828939223707648,the saddest looking JavaScript ever,"03:33:43, 7-16, 2013",web
356798183231336450,Promise/Generator Future/Stream,"01:31:30, 7-16, 2013",web
356789876051558403,What's wrong with the DOM? (Sorry if this is a stupid question),"00:58:29, 7-16, 2013",web
356779392384507904,I am not even a JavaScript programmer :-),"00:16:50, 7-16, 2013",web
356638801822625792,NPM. Now more than ever,"14:58:11, 7-15, 2013",web
356626597597552640,Ember is for people who aren't fooling,"14:09:41, 7-15, 2013",web
356594669989273600,FRAMEWORK LOL,"12:02:49, 7-15, 2013",Twitter for iPhone
356270006952132609,"PHP ... this, is non sense to me (I am zend certified engineer if you are wondering)","14:32:43, 7-14, 2013",web
356193713325748225,"keep misusing ""generator"". Please","09:29:33, 7-14, 2013",Twitter for iPhone
356144509681287169,*cough* *cough* Dart,"06:14:02, 7-14, 2013",web
356121479382958080,features in npm are not open for further discussion,"04:42:31, 7-14, 2013",web
355849009857970176,hasty is how the web was won,"10:39:49, 7-13, 2013",web
355845994413441024,// THIS WILL NOT WORK!,"10:27:51, 7-13, 2013",web
355837984345559040,you like Bower?,"09:56:01, 7-13, 2013",Twitter for iPhone
355813822289809408,want surprise octal from time to time,"08:20:00, 7-13, 2013",web
355805932468441088,Seriously though .... Generators might have some use,"07:48:39, 7-13, 2013",web
355790392479846401,a DSL for code execution that doesn't actually return,"06:46:54, 7-13, 2013",web
355765915566096384,back to HTML from JS. This makes me cry,"05:09:38, 7-13, 2013",web
355754340637605888,"Take it or leave it, there's always going to be a DOM.","04:23:39, 7-13, 2013",web
355733358522793984,"Robots, Javascript and Beer","03:00:16, 7-13, 2013",web
355718878933946369,Polymer … *ugh*,"02:02:44, 7-13, 2013",web
355699054346383361,Sorry if robots aren’t as exciting to you as fucking web pages,"00:43:57, 7-13, 2013",web
355697893258166273,high quality components! #componentjs @component_js not much,"00:39:20, 7-13, 2013",web
355449252262055937,I can submit pull requests to correct spelling and other minor mistakes.,"08:11:20, 7-12, 2013",Twitter for iPhone
355433480106164224,"can someone please make a thing that lets me install bower, component or npm modules","07:08:39, 7-12, 2013",web
355389788167221248,mention @emberjs in a tweet. You instantly get followed,"04:15:02, 7-12, 2013",web
355386068989779968,If your webapp doesn’t have good URL support it may as well,"04:00:16, 7-12, 2013",web
355370760715501568,Just use node.js and stop thinking,"02:59:26, 7-12, 2013",web
355344723118010371,Currently very annoyed with the java,"01:15:58, 7-12, 2013",web
355338243132231683,"use tabs in your JS, for the love of all that is right","00:50:13, 7-12, 2013",web
355324459609100289,mutable state!!!!,"23:55:27, 7-11, 2013",web
355199768483475456,"IE 7, 8, 9, & 10, Chrome, Firefox, iOS 5 & 6, and Android 4. This is hard!","15:39:58, 7-11, 2013",web
355196438583574528,I get so disheartened at these mud-flinging contests. Our companies want the same things for the web,"15:26:44, 7-11, 2013",web
355150821224218624,rebasing out the profanity,"12:25:28, 7-11, 2013",web
355099319596101634,the Object.prototype I already know,"09:00:49, 7-11, 2013",web
355073137123143681,Really dig the parallax effect,"07:16:47, 7-11, 2013",web
355055786222813184,"HTML 5 implementations, device detection and future proofing any site are things that are outside the scope","06:07:50, 7-11, 2013",Twitter for iPhone
355009924985659392,so PHP can use npm,"03:05:36, 7-11, 2013",web
354998508002091009,TC39 intends to put effort into moving,"02:20:14, 7-11, 2013",web
354993049820082177,I think it’s always best to err on the side of verbosity when coding,"01:58:33, 7-11, 2013",web
354967680522002434,based on DOM Promises...wait what?,"00:17:44, 7-11, 2013",web
354959031481274370,you will probably never see an improvement in JavaScript performance of the magnitude seen in 1990-2008 ever again,"23:43:22, 7-10, 2013",web
354952346415017984,the philosophy of JavaScript (to the extent that it has any philosophy) is that you should not be able to observe what is going on,"23:16:48, 7-10, 2013",web
354837025440018434,can't believe that 3 months ago I was a computer,"15:38:34, 7-10, 2013",web
354835930529538048,Callbacks are still the best thing,"15:34:13, 7-10, 2013",web
354825417242316801,No expressed opinion: Crockford,"14:52:26, 7-10, 2013",web
354718777318965248,pretending I am a selected element and assigning CSS classes to me,"07:48:41, 7-10, 2013",web
354709295134289922,"I'm targeting WebIDL, not ES (JS)","07:11:00, 7-10, 2013",web
354687309569998848,The basic idea is to tell the browser that you want some JavaScript code executed,"05:43:39, 7-10, 2013",web
354684281760649216,Mozilla horses and unicorns aka,"05:31:37, 7-10, 2013",web
354647947880833024,"When you're thinking about setTimeout(foo, 0), consider","03:07:14, 7-10, 2013",web
354610937631744005,Welcome JavaScript Rockstar !,"00:40:10, 7-10, 2013",web
354481122966646784,-1 for CoffeeScript. +1 for the apparent cleverness of it... and -1 again for CoffeeScript,"16:04:20, 7-9, 2013",web
354455076196192258,"MVC, good riddance","14:20:50, 7-9, 2013",web
354438661523251202,"Grunt without the ""Geee why does it do that""","13:15:36, 7-9, 2013",web
354379255620177921,tweetin from this FirefoxOS phone,"09:19:33, 7-9, 2013",web
354366853054861314,"...unless you are a gorilla writing it and no one, but another gorilla, could understand it!","08:30:16, 7-9, 2013",web
354327513016700929,I think I'm in the minority in writing anonymous functions,"05:53:56, 7-9, 2013",web
354323224387002369,compile your Haskell program to a Javascript blob,"05:36:54, 7-9, 2013",web
354290804396789760,the most semantic HTML element,"03:28:04, 7-9, 2013",web
354287547351957504,angular or knockout. It would probably be quite trivial to duplicate the functionality in either of those libraries.,"03:15:08, 7-9, 2013",web
354269500134277120,a negative HTML app attitude will get you in trouble in a hurry,"02:03:25, 7-9, 2013",Twitter for iPhone
354243779403857920,browserify makes require() and module.exports work in the browser pretty much,"00:21:13, 7-9, 2013",web
354075809746653184,"i can create a single global and stick all my stuff in/on it, w/o the cruft of AMD. no diff.","13:13:46, 7-8, 2013",web
354000113980555264,Backbone is the fixed gear bike of frontend javascript frameworks.,"08:12:58, 7-8, 2013",web
353917871363072001,"After seeing about a dozen compile-to-JS languages, I don't care","02:46:10, 7-8, 2013",web
353700719892762627,? JSDog,"12:23:17, 7-7, 2013",Twitter for iPhone
353586085001052160,being all “computers are hard”,"04:47:46, 7-7, 2013",web
353548391285923841,Don’t get me started on JavaScript packaging…,"02:17:59, 7-7, 2013",web
353371232831422465,"A programmer’s pipe-dream is to write code, and be able to use it","14:34:01, 7-6, 2013",web
353346975099387906,Beautiful JavaScript might include lyrics,"12:57:38, 7-6, 2013",web
353336890461655042,a blacklist-based XSS filter is like putting a lock on your door,"12:17:34, 7-6, 2013",Twitter for iPhone
353291270908674049,There is no such thing as static typing.,"09:16:17, 7-6, 2013",Twitter for iPhone
353271170075856896,JS doesn't have integers?,"07:56:25, 7-6, 2013",Twitter for iPhone
353252532677652482,"Hey, You can use a better algo based on basic Math","06:42:21, 7-6, 2013",Twitter for iPhone
353209223754158080,"Let's just pretend that ""write our own"" isn't an option","03:50:15, 7-6, 2013",web
353192624808669184,note that the most popular JS libraries like Underscore.js and jQuery add little value,"02:44:18, 7-6, 2013",web
353179747779481600,my ClojureScript app became slow—unusably slow,"01:53:08, 7-6, 2013",web
353146245889527811,"DI library haha, super weird","23:40:00, 7-5, 2013",web
353025585066418176,Is Javascript suited for all possible usages? Nope. Do you have to continuously rant about it? Probably,"15:40:33, 7-5, 2013",web
352884158147727360,Emscripten-compiled NaCl,"06:18:34, 7-5, 2013",web
352834723376144386,All javascript on the site is guaranteed 100% dodgy,"03:02:08, 7-5, 2013",web
352812705582825472,"Saw lodash being used instad of underscore in some node stuff, wasn't sure why","01:34:38, 7-5, 2013",web
352623903899795457,"browser, it doesn't matter","13:04:24, 7-4, 2013",web
352595059822174208,"look to @horse_js for facts, only","11:09:47, 7-4, 2013",Twitter for iPhone
352579959291785217,TC39 YOU ARE BAD AT TWITTER.,"10:09:47, 7-4, 2013",web
352574839783038976,I expect Chrome performance to catch up to firefox performance,"09:49:26, 7-4, 2013",web
352508460576944128,"This being JavaScript, it was ""this"" pointing to the wrong thing.","05:25:40, 7-4, 2013",Twitter for iPhone
352474764847222784,starting an Ember.js project today is like starting a Rails app in 2005. Probably,"03:11:47, 7-4, 2013",web
352428847498665985,JavaScript because it's… well… it has to process… yeah,"00:09:19, 7-4, 2013",web
352185180276006912,The TC39 agenda,"08:01:04, 7-3, 2013",web
352132839661252608,"IE11, PLEASE PLEASE re-consider","04:33:05, 7-3, 2013",web
352116640160296960,JavaScript? Checkmate atheists!,"03:28:43, 7-3, 2013",web
352103206773469185,I would say that Backbone is popular because it got popular,"02:35:20, 7-3, 2013",Twitter for iPhone
352092448639565825,For the past four years the node community has been embroiled in debate,"01:52:35, 7-3, 2013",web
352038261629259776,hope nodejs 1.0 can ditch streams,"22:17:16, 7-2, 2013",web
351812654442086400,add a trailing slash to your `require` call in RequireJS,"07:20:47, 7-2, 2013",web
351775727894532096,"that's it, I'm switching to TypeScript!","04:54:03, 7-2, 2013",web
351761493265612801,"could use a little sugar, and even a bit of the strong stuff","03:57:30, 7-2, 2013",web
351755260810891264,What’s OPEN SOURCE FURNITURES?,"03:32:44, 7-2, 2013",web
351732526630436866,CON LA NAVEGACIÓN WEB MÁS RÁPIDA DE FIREFOX,"02:02:23, 7-2, 2013",web
351724783932674048,don’t care about URLs,"01:31:37, 7-2, 2013",web
351420787263143936,JS. I can dig it,"05:23:39, 7-1, 2013",web
351397529415454722,people at @nodeconf! If you know me from the internet but we haven't met in person introduce yourself,"03:51:14, 7-1, 2013",web
351216801687941123,these pseudo-surprised JS WATs,"15:53:05, 6-30, 2013",web
351180559118123009,write your JS code as if it will eventually end up running,"13:29:04, 6-30, 2013",web
350996242198839298,I virtually invented JavaScript,"01:16:39, 6-30, 2013",web
350983172680454144,console.meme,"00:24:43, 6-30, 2013",web
350865172639907840,we're not talking about promises anymore.,"16:35:50, 6-29, 2013",web
350827492673716227,"Every new JavaScript library should be required to answer the question, “How does this help me","14:06:06, 6-29, 2013",web
350785192320962561,#parallax to the max,"11:18:01, 6-29, 2013",Twitter for iPhone
350738824126664705,I will object to it all the way through the W3C process if necessary,"08:13:46, 6-29, 2013",web
350730416212291584,struck with a bad case of NIH,"07:40:22, 6-29, 2013",web
350704078487175168,A setInterval without a matching clearInterval is always a memory leak.,"05:55:42, 6-29, 2013",web
350683549160054785,it would be much better if JavaScript engines didn’t require you to have to think about them.,"04:34:08, 6-29, 2013",web
350671226915667968,this standard doesn’t actually contain the word “garbage” and only says the word “memory” once,"03:45:10, 6-29, 2013",web
350602357077319683,Firefox OS. Feels good man.,"23:11:30, 6-28, 2013",Twitter for iPhone
350474449910366208,no callback hell exists regardless of level of indentation,"14:43:15, 6-28, 2013",Twitter for iPhone
350457648409358338,something to do with streams2 and not crossing them,"13:36:29, 6-28, 2013",web
350391956347699200,"Try copying this, assholes iOS 7 was clearly designed to show off","09:15:27, 6-28, 2013",web
350383816810053634,handling native drop events? Anyone?,"08:43:06, 6-28, 2013",web
350376298801147906,"my code works, if I remove the node process","08:13:13, 6-28, 2013",Twitter for iPhone
350352414563508224,Eventually my pull requests,"06:38:19, 6-28, 2013",web
350342651301732353,"i don't care about rest semantics, i'm a frontend dev. i just care about fonts","05:59:31, 6-28, 2013",web
350335072915820545,HTML in 3 different ways with angular,"05:29:24, 6-28, 2013",web
